"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr"
"1",1,1,1,"2023-11-27 17:30:00",680,0.17218454182148,0.17218454182148,2,0,2011,1,21.0279655456543,0,0.1574643933321
"2",2,1,2,"2023-11-27 17:30:00",680,0.181153893470764,0.181153893470764,2,0,1991,1,21.0279655456543,0,0.165547697547695
"3",3,1,3,"2023-11-27 17:30:00",680,0.172714874148369,0.172714874148369,2,0,2024,1,21.0279655456543,0,0.157941936098482
"4",4,1,4,"2023-11-27 17:30:00",680,0.149018377065659,0.149018377065659,2,0,2119,1,21.0279655456543,0,0.136642983447457
"5",5,1,5,"2023-11-27 17:30:00",680,0.183277115225792,0.183277115225792,2,0,1959,1,21.0279655456543,0,0.167463411650792
"6",6,1,6,"2023-11-27 17:30:00",680,0.178547784686089,0.178547784686089,2,0,1999,1,21.0279655456543,0,0.163197501789651
"7",7,1,7,"2023-11-27 17:30:00",680,0.17973530292511,0.17973530292511,2,0,1979,1,21.0279655456543,0,0.164268246302775
"8",8,1,8,"2023-11-27 17:30:00",680,0.227808117866516,0.227808117866516,2,0,1767,1,21.0279655456543,0,0.207893166599606
"9",9,1,1,"2023-11-27 17:30:00",720,0.168029889464378,0.168029889464378,2,0,2031,1,21.0279655456543,0,0.174290275735418
"10",10,1,2,"2023-11-27 17:30:00",720,0.156164035201073,0.156164035201073,2,0,2097,1,21.0279655456543,0,0.161770317607792
"11",11,1,3,"2023-11-27 17:30:00",720,0.174502283334732,0.174502283334732,2,0,2009,1,21.0279655456543,0,0.181162558174601
"12",12,1,4,"2023-11-27 17:30:00",720,0.134410381317139,0.134410381317139,2,0,2212,1,21.0279655456543,0,0.1390563183722
"13",13,1,5,"2023-11-27 17:30:00",720,0.157264411449432,0.157264411449432,2,0,2091,1,21.0279655456543,0,0.162927226581642
"14",14,1,6,"2023-11-27 17:30:00",720,0.156303986907005,0.156303986907005,2,0,2104,1,21.0279655456543,0,0.161917414052752
"15",15,1,7,"2023-11-27 17:30:00",720,0.154320597648621,0.154320597648621,2,0,2094,1,21.0279655456543,0,0.159833994677715
"16",16,1,8,"2023-11-27 17:30:00",720,0.198139101266861,0.198139101266861,2,0,1902,1,21.0279655456543,0,0.206541882940617
"17",17,1,1,"2023-11-27 17:45:00",680,0.173049658536911,0.173049658536911,2,0,2007,1,21.0933952331543,0.25,0.158243420485695
"18",18,1,2,"2023-11-27 17:45:00",680,0.182246416807175,0.182246416807175,2,0,1986,1,21.0933952331543,0.25,0.166533333094202
"19",19,1,3,"2023-11-27 17:45:00",680,0.173359394073486,0.173359394073486,2,0,2021,1,21.0933952331543,0.25,0.158522364651208
"20",20,1,4,"2023-11-27 17:45:00",680,0.149633973836899,0.149633973836899,2,0,2116,1,21.0933952331543,0.25,0.137195496958962
"21",21,1,5,"2023-11-27 17:45:00",680,0.183720931410789,0.183720931410789,2,0,1957,1,21.0933952331543,0.25,0.16786396757593
"22",22,1,6,"2023-11-27 17:45:00",680,0.178982689976692,0.178982689976692,2,0,1997,1,21.0933952331543,0.25,0.163589609773155
"23",23,1,7,"2023-11-27 17:45:00",680,0.180394485592842,0.180394485592842,2,0,1976,1,21.0933952331543,0.25,0.164862725722457
"24",24,1,8,"2023-11-27 17:45:00",680,0.228054076433182,0.228054076433182,2,0,1766,1,21.0933952331543,0.25,0.208118012741479
"25",25,1,1,"2023-11-27 17:45:00",720,0.170389607548714,0.170389607548714,2,0,2020,1,21.0933952331543,0.25,0.176792146410606
"26",26,1,2,"2023-11-27 17:45:00",720,0.157824844121933,0.157824844121933,2,0,2089,1,21.0933952331543,0.25,0.163516767579597
"27",27,1,3,"2023-11-27 17:45:00",720,0.175801917910576,0.175801917910576,2,0,2003,1,21.0933952331543,0.25,0.182546321055173
"28",28,1,4,"2023-11-27 17:45:00",720,0.13559053838253,0.13559053838253,2,0,2206,1,21.0933952331543,0.25,0.140281438163403
"29",29,1,5,"2023-11-27 17:45:00",720,0.158096373081207,0.158096373081207,2,0,2087,1,21.0933952331543,0.25,0.163802476494599
"30",30,1,6,"2023-11-27 17:45:00",720,0.157544821500778,0.157544821500778,2,0,2098,1,21.0933952331543,0.25,0.163222174129797
"31",31,1,7,"2023-11-27 17:45:00",720,0.1551513671875,0.1551513671875,2,0,2090,1,21.0933952331543,0.25,0.160706343322231
"32",32,1,8,"2023-11-27 17:45:00",720,0.199053913354874,0.199053913354874,2,0,1898,1,21.0933952331543,0.25,0.207533549780945
"33",33,1,1,"2023-11-27 18:00:00",680,0.173699647188187,0.173699647188187,2,0,2004,1,21.169734954834,0.5,0.158828811647345
"34",34,1,2,"2023-11-27 18:00:00",680,0.182903319597244,0.182903319597244,2,0,1983,1,21.169734954834,0.5,0.167126082253761
"35",35,1,3,"2023-11-27 18:00:00",680,0.17400486767292,0.17400486767292,2,0,2018,1,21.169734954834,0.5,0.159103723791135
"36",36,1,4,"2023-11-27 18:00:00",680,0.150044843554497,0.150044843554497,2,0,2114,1,21.169734954834,0.5,0.137564279993458
"37",37,1,5,"2023-11-27 18:00:00",680,0.184387549757957,0.184387549757957,2,0,1954,1,21.169734954834,0.5,0.168465684284427
"38",38,1,6,"2023-11-27 18:00:00",680,0.17963595688343,0.17963595688343,2,0,1994,1,21.1679172515869,0.5,0.164178659033269
"39",39,1,7,"2023-11-27 18:00:00",680,0.180394485592842,0.180394485592842,2,0,1976,1,21.1660976409912,0.5,0.164862725722457
"40",40,1,8,"2023-11-27 18:00:00",680,0.228300258517265,0.228300258517265,2,0,1765,1,21.1642799377441,0.5,0.208343082158255
"41",41,1,1,"2023-11-27 18:00:00",720,0.170604765415192,0.170604765415192,2,0,2019,1,21.169734954834,0.5,0.177020471690412
"42",42,1,2,"2023-11-27 18:00:00",720,0.1584492623806,0.1584492623806,2,0,2086,1,21.169734954834,0.5,0.164173869952796
"43",43,1,3,"2023-11-27 18:00:00",720,0.176887929439545,0.176887929439545,2,0,1998,1,21.169734954834,0.5,0.18370363371061
"44",44,1,4,"2023-11-27 18:00:00",720,0.136379078030586,0.136379078030586,2,0,2202,1,21.169734954834,0.5,0.141100443032315
"45",45,1,5,"2023-11-27 18:00:00",720,0.158929958939552,0.158929958939552,2,0,2083,1,21.1679172515869,0.5,0.164679909820115
"46",46,1,6,"2023-11-27 18:00:00",720,0.15816655755043,0.15816655755043,2,0,2095,1,21.1679172515869,0.5,0.163876334376418
"47",47,1,7,"2023-11-27 18:00:00",720,0.155775502324104,0.155775502324104,2,0,2087,1,21.1660976409912,0.5,0.161362018622331
"48",48,1,8,"2023-11-27 18:00:00",720,0.199512034654617,0.199512034654617,2,0,1896,1,21.1642799377441,0.5,0.208030433139409
"49",49,1,1,"2023-11-27 18:30:00",680,0.173699647188187,0.173699647188187,2,0,2004,1,21.2260723114014,1,0.158828811647345
"50",50,1,2,"2023-11-27 18:30:00",680,0.182903319597244,0.182903319597244,2,0,1983,1,21.2260723114014,1,0.167126082253761
"51",51,1,3,"2023-11-27 18:30:00",680,0.174220234155655,0.174220234155655,2,0,2017,1,21.2278919219971,1,0.159297714194363
"52",52,1,4,"2023-11-27 18:30:00",680,0.150250419974327,0.150250419974327,2,0,2113,1,21.2297096252441,1,0.137748803847298
"53",53,1,5,"2023-11-27 18:30:00",680,0.184609994292259,0.184609994292259,2,0,1953,1,21.2315273284912,1,0.168666492134792
"54",54,1,6,"2023-11-27 18:30:00",680,0.180072009563446,0.180072009563446,2,0,1992,1,21.2333469390869,1,0.164571892381099
"55",55,1,7,"2023-11-27 18:30:00",680,0.180834501981735,0.180834501981735,2,0,1974,1,21.235164642334,1,0.165259598572521
"56",56,1,8,"2023-11-27 18:30:00",680,0.228792890906334,0.228792890906334,2,0,1763,1,21.235164642334,1,0.208793523237926
"57",57,1,1,"2023-11-27 18:30:00",720,0.170389607548714,0.170389607548714,2,0,2020,1,21.2260723114014,1,0.176792146410606
"58",58,1,2,"2023-11-27 18:30:00",720,0.158657610416412,0.158657610416412,2,0,2085,1,21.2278919219971,1,0.164393183034349
"59",59,1,3,"2023-11-27 18:30:00",720,0.176887929439545,0.176887929439545,2,0,1998,1,21.2297096252441,1,0.18370363371061
"60",60,1,4,"2023-11-27 18:30:00",720,0.136576443910599,0.136576443910599,2,0,2201,1,21.2315273284912,1,0.141305487612233
"61",61,1,5,"2023-11-27 18:30:00",720,0.159347385168076,0.159347385168076,2,0,2081,1,21.2315273284912,1,0.165119472618141
