"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr"
"1",1,1,1,"2023-11-14 12:45:00",680,0.156274542212486,0.156274542212486,2,0,2091,6,22.0639457702637,0,0.143157751594367
"2",2,1,2,"2023-11-14 12:45:00",680,0.186202585697174,0.186202585697174,2,0,1973,6,22.0639457702637,0,0.170104477526852
"3",3,1,3,"2023-11-14 12:45:00",680,0.171000823378563,0.171000823378563,2,0,2036,5,22.0639457702637,0,0.156398672953581
"4",4,1,4,"2023-11-14 12:45:00",680,0.106843493878841,0.106843493878841,2,0,2339,5,22.0639457702637,0,0.0987966962828027
"5",5,1,5,"2023-11-14 12:45:00",680,0.143662497401237,0.143662497401237,2,0,2150,5,22.0639457702637,0,0.131837097341558
"6",6,1,6,"2023-11-14 12:45:00",680,0.0761944130063057,0.0761944130063057,2,0,2534,5,22.0639457702637,0,0.0711112594778671
"7",7,1,7,"2023-11-14 12:45:00",680,0.0709569305181503,0.0709569305181503,2,0,2546,5,22.0639457702637,0,0.0663407118098553
"8",8,1,8,"2023-11-14 12:45:00",680,0.108002431690693,0.108002431690693,2,0,2332,5,22.0639457702637,0,0.099838492942668
"9",9,1,1,"2023-11-14 12:45:00",720,0,-0.0533908009529114,2,0,3387,7,22.0639457702637,0,NA
"10",10,1,2,"2023-11-14 12:45:00",720,0,-0.0211686175316572,2,0,3159,6,22.0639457702637,0,NA
"11",11,1,3,"2023-11-14 12:45:00",720,0,-0.0374145433306694,2,0,3276,5,22.0639457702637,0,NA
"12",12,1,4,"2023-11-14 12:45:00",720,0,-0.0881449356675148,2,0,3696,5,22.0639457702637,0,NA
"13",13,1,5,"2023-11-14 12:45:00",720,0,-0.0747706741094589,2,0,3571,5,22.0639457702637,0,NA
"14",14,1,6,"2023-11-14 12:45:00",720,0,-0.104055538773537,2,0,3834,4,22.0639457702637,0,NA
"15",15,1,7,"2023-11-14 12:45:00",720,0,-0.126318246126175,2,0,3999,5,22.0639457702637,0,NA
"16",16,1,8,"2023-11-14 12:45:00",720,0,-0.0149403335526586,2,0,3110,5,22.0639457702637,0,NA
"17",17,1,1,"2023-11-14 13:00:00",680,0.162780165672302,0.162780165672302,2,0,2056,2,22.0748558044434,0.25,0.149003524403201
"18",18,1,2,"2023-11-14 13:00:00",680,0.191087320446968,0.191087320446968,2,0,1946,1,22.0748558044434,0.25,0.17451841614326
"19",19,1,3,"2023-11-14 13:00:00",680,0.176813051104546,0.176813051104546,2,0,2005,1,22.0748558044434,0.25,0.161633829686954
"20",20,1,4,"2023-11-14 13:00:00",680,0.111520387232304,0.111520387232304,2,0,2310,1,22.0748558044434,0.25,0.102999526552917
"21",21,1,5,"2023-11-14 13:00:00",680,0.149779438972473,0.149779438972473,2,0,2116,1,22.0748558044434,0.25,0.137326060047104
"22",22,1,6,"2023-11-14 13:00:00",680,0.081029549241066,0.081029549241066,2,0,2502,1,22.0748558044434,0.25,0.0755022716481899
"23",23,1,7,"2023-11-14 13:00:00",680,0.0757691115140915,0.0757691115140915,2,0,2514,1,22.0748558044434,0.25,0.0707244519654967
"24",24,1,8,"2023-11-14 13:00:00",680,0.110247820615768,0.110247820615768,2,0,2316,1,22.0748558044434,0.25,0.101856290571868
"25",25,1,1,"2023-11-14 13:00:00",720,0,-0.0509425848722458,2,0,3363,2,22.0748558044434,0.25,NA
"26",26,1,2,"2023-11-14 13:00:00",720,0,-0.0190975945442915,2,0,3139,1,22.0748558044434,0.25,NA
"27",27,1,3,"2023-11-14 13:00:00",720,0,-0.0346173420548439,2,0,3251,1,22.0748558044434,0.25,NA
"28",28,1,4,"2023-11-14 13:00:00",720,0,-0.0860217958688736,2,0,3674,1,22.0748558044434,0.25,NA
"29",29,1,5,"2023-11-14 13:00:00",720,0,-0.0723280534148216,2,0,3547,1,22.0748558044434,0.25,NA
"30",30,1,6,"2023-11-14 13:00:00",720,0,-0.10212355107069,2,0,3814,1,22.0748558044434,0.25,NA
"31",31,1,7,"2023-11-14 13:00:00",720,0,-0.12435657531023,2,0,3977,1,22.0748558044434,0.25,NA
"32",32,1,8,"2023-11-14 13:00:00",720,0,-0.0139601649716496,2,0,3099,1,22.0748558044434,0.25,NA
"33",33,1,1,"2023-11-14 13:15:00",680,0.169170096516609,0.169170096516609,2,0,2025,1,22.085765838623,0.5,0.154750892302326
"34",34,1,2,"2023-11-14 13:15:00",680,0.198065027594566,0.198065027594566,2,0,1915,1,22.085765838623,0.5,0.180833031138823
"35",35,1,3,"2023-11-14 13:15:00",680,0.184024140238762,0.184024140238762,2,0,1972,1,22.085765838623,0.5,0.168137644800824
"36",36,1,4,"2023-11-14 13:15:00",680,0.117581330239773,0.117581330239773,2,0,2278,1,22.085765838623,0.5,0.108441630381571
"37",37,1,5,"2023-11-14 13:15:00",680,0.154735773801804,0.154735773801804,2,0,2092,1,22.085765838623,0.5,0.141775777004944
"38",38,1,6,"2023-11-14 13:15:00",680,0.0852172374725342,0.0852172374725342,2,0,2478,1,22.085765838623,0.5,0.0792965252747708
"39",39,1,7,"2023-11-14 13:15:00",680,0.0799366980791092,0.0799366980791092,2,0,2490,1,22.085765838623,0.5,0.0745108044850185
"40",40,1,8,"2023-11-14 13:15:00",680,0.112882182002068,0.112882182002068,2,0,2302,1,22.085765838623,0.5,0.104222669777347
"41",41,1,1,"2023-11-14 13:15:00",720,0,-0.0478303134441376,2,0,3338,1,22.085765838623,0.5,NA
"42",42,1,2,"2023-11-14 13:15:00",720,0,-0.0159027259796858,2,0,3116,1,22.085765838623,0.5,NA
"43",43,1,3,"2023-11-14 13:15:00",720,0,-0.031129015609622,2,0,3225,1,22.085765838623,0.5,NA
"44",44,1,4,"2023-11-14 13:15:00",720,0,-0.083650529384613,2,0,3654,1,22.085765838623,0.5,NA
"45",45,1,5,"2023-11-14 13:15:00",720,0,-0.0712243840098381,2,0,3538,1,22.085765838623,0.5,NA
"46",46,1,6,"2023-11-14 13:15:00",720,0,-0.10029736161232,2,0,3798,1,22.085765838623,0.5,NA
"47",47,1,7,"2023-11-14 13:15:00",720,0,-0.122605390846729,2,0,3961,1,22.085765838623,0.5,NA
"48",48,1,8,"2023-11-14 13:15:00",720,0,-0.0125560453161597,2,0,3089,1,22.085765838623,0.5,NA
"49",49,1,1,"2023-11-14 13:30:00",680,0.174785107374191,0.174785107374191,2,0,1999,1,22.085765838623,0.75,0.159806559925031
"50",50,1,2,"2023-11-14 13:30:00",680,0.205387338995934,0.205387338995934,2,0,1883,1,22.085765838623,0.75,0.187472317036586
"51",51,1,3,"2023-11-14 13:30:00",680,0.19046151638031,0.19046151638031,2,0,1943,1,22.085765838623,0.75,0.1739526335099
"52",52,1,4,"2023-11-14 13:30:00",680,0.123148016631603,0.123148016631603,2,0,2249,1,22.085765838623,0.75,0.11343677739854
"53",53,1,5,"2023-11-14 13:30:00",680,0.161011815071106,0.161011815071106,2,0,2062,1,22.085765838623,0.75,0.147414011897341
