"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr"
"1",1,1,1,"2024-01-16 15:45:00",680,0.831874072551727,0.831874072551727,2,0,454,11,30.6219654083252,0,0.860177705423438
"2",2,1,2,"2024-01-16 15:45:00",680,0.895491898059845,0.895491898059845,2,0,393,11,30.6285095214844,0,0.944818295471205
"3",3,1,3,"2024-01-16 15:45:00",680,0.828578591346741,0.828578591346741,2,0,454,10,30.6285095214844,0,0.855895672491678
"4",4,1,4,"2024-01-16 15:45:00",680,0.771415650844574,0.771415650844574,2,0,519,10,30.6350517272949,0,0.783156758968061
"5",5,1,5,"2024-01-16 15:45:00",680,0.884849190711975,0.884849190711975,2,0,399,10,30.6415958404541,0,0.930391447231796
"6",6,1,6,"2024-01-16 15:45:00",680,0.880988001823425,0.880988001823425,2,0,402,9,30.6503200531006,0,0.925184372502606
"7",7,1,7,"2024-01-16 15:45:00",680,0.837796330451965,0.837796330451965,2,0,447,10,30.6568660736084,0,0.867897727158348
"8",8,1,8,"2024-01-16 15:45:00",680,0.774697601795197,0.774697601795197,2,0,515,10,30.6655902862549,0,0.78725594348685
"9",9,1,1,"2024-01-16 15:45:00",720,0.4436015188694,0.4436015188694,2,0,1097,11,30.6219654083252,0,0.507033586575395
"10",10,1,2,"2024-01-16 15:45:00",720,0.567040860652924,0.567040860652924,2,0,821,11,30.6285095214844,0,0.693149884414038
"11",11,1,3,"2024-01-16 15:45:00",720,0.43806192278862,0.43806192278862,2,0,1100,11,30.6350517272949,0,0.499324639426109
"12",12,1,4,"2024-01-16 15:45:00",720,0.440305083990097,0.440305083990097,2,0,1105,10,30.6415958404541,0,0.502440138894819
"13",13,1,5,"2024-01-16 15:45:00",720,0.538902938365936,0.538902938365936,2,0,880,10,30.6503200531006,0,0.648141351805358
"14",14,1,6,"2024-01-16 15:45:00",720,0.539815545082092,0.539815545082092,2,0,874,9,30.6568660736084,0,0.649575621014258
"15",15,1,7,"2024-01-16 15:45:00",720,0.470358848571777,0.470358848571777,2,0,1024,10,30.6655902862549,0,0.544997168826642
"16",16,1,8,"2024-01-16 15:45:00",720,0.439114481210709,0.439114481210709,2,0,1096,10,30.6721343994141,0,0.500785494099775
"17",17,1,1,"2024-01-16 16:00:00",680,0.839788556098938,0.839788556098938,2,0,446,11,30.6197872161865,0.25,0.87050191915749
"18",18,1,2,"2024-01-16 16:00:00",680,0.904683709144592,0.904683709144592,2,0,385,11,30.6219692230225,0.25,0.957367023115312
"19",19,1,3,"2024-01-16 16:00:00",680,0.83947366476059,0.83947366476059,2,0,444,11,30.6263294219971,0.25,0.870090058358977
"20",20,1,4,"2024-01-16 16:00:00",680,0.780032873153687,0.780032873153687,2,0,510,11,30.6263294219971,0.25,0.793939428943651
"21",21,1,5,"2024-01-16 16:00:00",680,0.892735481262207,0.892735481262207,2,0,392,10,30.6306915283203,0.25,0.94107127569356
"22",22,1,6,"2024-01-16 16:00:00",680,0.900192737579346,0.900192737579346,2,0,386,10,30.632869720459,0.25,0.951225593623431
"23",23,1,7,"2024-01-16 16:00:00",680,0.845820546150208,0.845820546150208,2,0,439,10,30.6350498199463,0.25,0.878409026959705
"24",24,1,8,"2024-01-16 16:00:00",680,0.78426206111908,0.78426206111908,2,0,504,10,30.6350498199463,0.25,0.799254725413548
"25",25,1,1,"2024-01-16 16:00:00",720,0.448427081108093,0.448427081108093,2,0,1085,11,30.6219692230225,0.25,0.51379038191766
"26",26,1,2,"2024-01-16 16:00:00",720,0.575705409049988,0.575705409049988,2,0,805,11,30.6263294219971,0.25,0.707344877303849
"27",27,1,3,"2024-01-16 16:00:00",720,0.444490075111389,0.444490075111389,2,0,1084,11,30.6263294219971,0.25,0.508274835536531
"28",28,1,4,"2024-01-16 16:00:00",720,0.445492029190063,0.445492029190063,2,0,1092,10,30.6306915283203,0.25,0.509676068574843
"29",29,1,5,"2024-01-16 16:00:00",720,0.543419003486633,0.543419003486633,2,0,871,10,30.632869720459,0.25,0.655255321655853
"30",30,1,6,"2024-01-16 16:00:00",720,0.558277070522308,0.558277070522308,2,0,839,10,30.6350498199463,0.25,0.678955097409774
"31",31,1,7,"2024-01-16 16:00:00",720,0.477701663970947,0.477701663970947,2,0,1007,10,30.6350498199463,0.25,0.555631850500455
"32",32,1,8,"2024-01-16 16:00:00",720,0.446779906749725,0.446779906749725,2,0,1077,10,30.6350498199463,0.25,0.511479623777008
"33",33,1,1,"2024-01-16 16:15:00",680,0.849888861179352,0.849888861179352,2,0,426,1,30.0330924987793,0.5,0.883760978793399
"34",34,1,2,"2024-01-16 16:15:00",680,0.903524041175842,0.903524041175842,2,0,376,1,30.0330924987793,0.5,0.955779276198849
"35",35,1,3,"2024-01-16 16:15:00",680,0.845533728599548,0.845533728599548,2,0,428,1,30.0352725982666,0.5,0.87803228986536
"36",36,1,4,"2024-01-16 16:15:00",680,0.787937343120575,0.787937343120575,2,0,491,1,30.0352725982666,0.5,0.803886421461298
"37",37,1,5,"2024-01-16 16:15:00",680,0.90076756477356,0.90076756477356,2,0,376,1,30.0352725982666,0.5,0.952010570393649
"38",38,1,6,"2024-01-16 16:15:00",680,0.909532785415649,0.909532785415649,2,0,369,1,30.0352725982666,0.5,0.964020418133505
"39",39,1,7,"2024-01-16 16:15:00",680,0.852965354919434,0.852965354919434,2,0,423,1,30.0352725982666,0.5,0.887818354471593
"40",40,1,8,"2024-01-16 16:15:00",680,0.791352689266205,0.791352689266205,2,0,487,1,30.0374507904053,0.5,0.808201047319974
"41",41,1,1,"2024-01-16 16:15:00",720,0.455356329679489,0.455356329679489,2,0,1058,1,30.0330924987793,0.5,0.52356116119292
"42",42,1,2,"2024-01-16 16:15:00",720,0.57406759262085,0.57406759262085,2,0,798,1,30.0330924987793,0.5,0.704649270003693
"43",43,1,3,"2024-01-16 16:15:00",720,0.450604140758514,0.450604140758514,2,0,1059,1,30.0352725982666,0.5,0.516851478236099
"44",44,1,4,"2024-01-16 16:15:00",720,0.452369600534439,0.452369600534439,2,0,1066,1,30.0352725982666,0.5,0.51933969614649
"45",45,1,5,"2024-01-16 16:15:00",720,0.548492670059204,0.548492670059204,2,0,852,1,30.0352725982666,0.5,0.663297101473454
"46",46,1,6,"2024-01-16 16:15:00",720,0.565674006938934,0.565674006938934,2,0,816,1,30.0352725982666,0.5,0.690925277105119
"47",47,1,7,"2024-01-16 16:15:00",720,0.483401775360107,0.483401775360107,2,0,985,1,30.0374507904053,0.5,0.56395344535057
"48",48,1,8,"2024-01-16 16:15:00",720,0.455828070640564,0.455828070640564,2,0,1046,1,30.0374507904053,0.5,0.524229308136517
"49",49,1,1,"2024-01-16 16:45:00",680,0.863380610942841,0.863380610942841,2,0,421,9,30.7419242858887,1,0.901619835813757
"50",50,1,2,"2024-01-16 16:45:00",680,0.910528957843781,0.910528957843781,2,0,377,8,30.744104385376,1,0.96539013350163
"51",51,1,3,"2024-01-16 16:45:00",680,0.852712273597717,0.852712273597717,2,0,428,8,30.7462863922119,1,0.887484251045731
"52",52,1,4,"2024-01-16 16:45:00",680,0.798705518245697,0.798705518245697,2,0,488,10,30.7506465911865,1,0.817524451066829
"53",53,1,5,"2024-01-16 16:45:00",680,0.908950984477997,0.908950984477997,2,0,378,10,30.7550106048584,1,0.963220908001045
"54",54,1,6,"2024-01-16 16:45:00",680,0.938822150230408,0.938822150230408,2,0,354,10,30.7593746185303,1,1.00470635952073
"55",55,1,7,"2024-01-16 16:45:00",680,0.862327754497528,0.862327754497528,2,0,423,10,30.7637386322021,1,0.900220056696365
"56",56,1,8,"2024-01-16 16:45:00",680,0.799470603466034,0.799470603466034,2,0,488,11,30.7637386322021,1,0.818497300926968
"57",57,1,1,"2024-01-16 16:45:00",720,0.467015951871872,0.467015951871872,2,0,1038,9,30.7419242858887,1,0.540187005747258
"58",58,1,2,"2024-01-16 16:45:00",720,0.57680070400238,0.57680070400238,2,0,800,8,30.744104385376,1,0.709150819869604
"59",59,1,3,"2024-01-16 16:45:00",720,0.454314321279526,0.454314321279526,2,0,1058,9,30.7462863922119,1,0.522086660602024
"60",60,1,4,"2024-01-16 16:45:00",720,0.461434930562973,0.461434930562973,2,0,1053,10,30.7506465911865,1,0.532199649836625
"61",61,1,5,"2024-01-16 16:45:00",720,0.556215882301331,0.556215882301331,2,0,846,10,30.7550106048584,1,0.67564004027028
"62",62,1,6,"2024-01-16 16:45:00",720,0.593738257884979,0.593738257884979,2,0,774,10,30.7593746185303,1,0.73741352136444
"63",63,1,7,"2024-01-16 16:45:00",720,0.489177584648132,0.489177584648132,2,0,981,10,30.7637386322021,1,0.572445196772568
"64",64,1,8,"2024-01-16 16:45:00",720,0.460423827171326,0.460423827171326,2,0,1045,11,30.7659206390381,1,0.530758350129714
"65",65,1,1,"2024-01-16 17:00:00",680,0.87189644575119,0.87189644575119,2,0,415,11,30.0178279876709,1.25,0.912980107495108
"66",66,1,2,"2024-01-16 17:00:00",680,0.928552031517029,0.928552031517029,2,0,365,11,30.0243701934814,1.25,0.990341967773177
"67",67,1,3,"2024-01-16 17:00:00",680,0.863177716732025,0.863177716732025,2,0,421,11,30.0243701934814,1.25,0.901350005659788
"68",68,1,4,"2024-01-16 17:00:00",680,0.802355110645294,0.802355110645294,2,0,485,11,30.0287322998047,1.25,0.822169746175007
"69",69,1,5,"2024-01-16 17:00:00",680,0.911317706108093,0.911317706108093,2,0,377,11,30.0352745056152,1.25,0.966475341149176
"70",70,1,6,"2024-01-16 17:00:00",680,0.947750747203827,0.947750747203827,2,0,348,11,30.0396366119385,1.25,1.01728172442209
