"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr"
"1",1,1,1,"2023-11-15 11:00:00",680,0.121033310890198,0.121033310890198,2,200,2283,21,31.6187286376953,0,0.111539468066234
"2",2,1,2,"2023-11-15 11:00:00",680,0.102040961384773,0.102040961384773,2,200,2377,21,31.6187286376953,0,0.0944768743223847
"3",3,1,3,"2023-11-15 11:00:00",680,0.121849030256271,0.121849030256271,2,200,2277,20,31.6169128417969,0,0.112271364827931
"4",4,1,4,"2023-11-15 11:00:00",680,0.0899645984172821,0.0899645984172821,2,200,2452,19,31.6150970458984,0,0.0835893288136459
"5",5,1,5,"2023-11-15 11:00:00",680,0.114871144294739,0.114871144294739,2,200,2321,19,31.61328125,0,0.106008695200005
"6",6,1,6,"2023-11-15 11:00:00",680,0.0859599336981773,0.0859599336981773,2,200,2477,19,31.61328125,0,0.0799686763094131
"7",7,1,7,"2023-11-15 11:00:00",680,0.119790554046631,0.119790554046631,2,200,2289,19,31.6150970458984,0,0.110424321538664
"8",8,1,8,"2023-11-15 11:00:00",680,0.0981743335723877,0.0981743335723877,2,200,2423,22,31.6150970458984,0,0.0909952227591891
"9",9,1,1,"2023-11-15 11:00:00",720,0.108669720590115,0.108669720590115,2,200,2360,21,31.6187286376953,0,0.112499242326783
"10",10,1,2,"2023-11-15 11:00:00",720,0.0834148898720741,0.0834148898720741,2,200,2506,22,31.6169128417969,0,0.0866439923203221
"11",11,1,3,"2023-11-15 11:00:00",720,0.094155341386795,0.094155341386795,2,200,2424,20,31.6150970458984,0,0.0976270577359268
"12",12,1,4,"2023-11-15 11:00:00",720,0.0835153311491013,0.0835153311491013,2,200,2495,19,31.6150970458984,0,0.0867466770191971
"13",13,1,5,"2023-11-15 11:00:00",720,0.0985813364386559,0.0985813364386559,2,200,2405,19,31.61328125,0,0.102157067666601
"14",14,1,6,"2023-11-15 11:00:00",720,0.0846422985196114,0.0846422985196114,2,200,2482,19,31.61328125,0,0.0878988147729288
"15",15,1,7,"2023-11-15 11:00:00",720,0.101670734584332,0.101670734584332,2,200,2396,19,31.6150970458984,0,0.105321400254633
